120,4.5
120,4.1
120,2.2
120,0.5
120,8.1
120,0.6
120,0.8
120,2.5
120,1.9
120,1.3
120,10.8
120,10.4
120,7.5
120,4
120,3.3
120,1
120,1.1
120,7.2
120,1
120,3
120,2.9
120,1.3
120,3.5
120,5.5
120,7.6
120,3
120,0.7
120,2.1
120,5.3
130,5.1
130,0.6
130,2.3
130,6.4
130,2.2
130,3.7
130,9.1
130,9.2
130,7.4
130,6.5
130,10
130,5.6
130,6
130,4.2
130,1.8
130,1.7
130,5.4
130,7.4
130,8.8
130,6.9
130,7.1
130,7
130,3.3
130,4.6
130,4.9
130,5.2
130,3.7
130,3.3
130,1.2
130,0.7
130,5.2
130,9.5
130,7.2
130,4.1
130,4.2
130,1.5
130,4.7
130,3.2
130,3.2
130,3.5
130,3.6
130,6.8
130,2.8
130,1
130,2.6
130,4.8
130,1.3
130,4.9
130,10
130,8
130,7.9
130,5.1
130,5.8
130,8
130,5.2
130,6.3
130,4.9
130,2.8
130,4.9
130,5.4
130,4.3
130,2.8
130,2.5
130,6.9
130,0.9
130,2.2
130,2.5
130,1.5
130,1
130,10.7
130,1.1
130,3.3
130,1.6
130,2.2
130,3.9
130,4.8
130,5.8
130,6
130,0.9
130,1.5
130,2.3
130,0.8
130,1.3
130,0.9
130,0.6
130,9.7
130,11.4
130,5.7
130,7
130,10.2
130,9.5
130,3.7
130,3.2
130,2.7
130,0.6
130,2
130,1.2
130,2.2
130,3
130,4.5
130,7.9
130,13.5
130,12.6
130,11
130,6
130,0.7
130,0.9
130,2.6
130,1
130,14.3
130,13.4
130,8.9
130,1.3
130,1.1
130,1.5
130,5.6
130,1.4
130,0.8
130,1.4
130,4.3
130,12.5
133,1.9
140,6.4
140,6
140,4.8
140,4.3
140,13.1
140,11.5
140,7
140,7.7
140,6.8
140,7.3
140,5
140,2
140,2.6
140,2.6
140,2.7
140,6.3
140,5.7
140,7.7
140,5.8
140,10.5
140,5.7
140,3.2
140,1.2
140,5.9
140,7.5
140,4.5
140,2.8
140,4.4
140,4.6
140,5.5
140,2.7
140,4.5
140,3.6
140,1.4
140,0.5
140,0.4
140,1.2
140,1.7
140,2.7
140,2.9
140,3.4
140,1.3
140,3.8
140,3.6
140,4
140,2.2
140,0.6
140,5.9
140,5.4
140,4.8
140,0.1
140,2.2
140,0.9
140,3.6
140,4.3
140,3.2
140,4
140,1.7
140,2.9
140,4.8
140,3.8
140,2.8
140,1.3
140,2.1
140,0.5
140,0.1
140,16
140,13.2
140,13
140,10.7
140,10.3
140,10.5
140,6.4
140,7.3
140,9.4
140,10.8
140,10.3
140,10.2
140,11.5
140,7.3
140,7.3
140,5.6
140,8.2
140,9.2
140,2.6
140,3.8
140,3.3
140,1.5
140,2.3
140,1.3
140,1.2
140,1.4
140,1.3
140,1.5
140,0.4
140,1.5
140,1.8
140,4.1
140,3.8
140,8
140,7.9
140,4.9
140,3.5
140,1.8
140,6
140,13.6
140,1.4
140,1
140,12.2
140,2.2
140,0.4
140,2.4
140,9.3
140,6.7
150,3.4
150,4
150,2
150,6.5
150,6.7
150,0.8
150,1.4
150,1.4
150,5.4
150,1.6
150,0.9
150,5.8
150,6.4
150,5.5
150,2.6
150,2.1
150,1
150,1.2
150,3
150,1.1
150,3.8
150,2.5
150,6.2
150,6
150,4.8
150,1.4
150,4.5
150,3.2
150,2.6
150,2.7
150,3
150,1.7
150,6.7
150,3.9
150,5.6
150,1.8
150,1.9
150,2.3
150,1.4
150,1
150,7.6
150,13.3
150,11.3
150,4.3
150,10.2
150,2.3
150,7.4
150,2.7
150,1.1
150,1.2
150,1.2
150,0.6
150,1
150,2.3
150,1.4
150,1.2
150,0.6
150,2.6
150,7.4
150,6.8
150,2.9
150,10.4
150,4.1
150,1.8
150,1.9
150,1.4
150,7.3
150,1.9
150,1.3
150,1.1
150,7.1
150,9.1
150,1.5
150,1.4
150,5.1
150,1.9
160,2.1
160,2.5
160,12.9
160,5.4
160,5.1
160,3.3
160,8.9
160,1.2
160,1.2
160,2.5
160,3.6
160,3.6
160,1.7
160,2.7
160,4.5
160,2.3
160,1.5
160,1.7
160,2.3
160,1.1
160,2.3
160,1
160,0.5
160,1.2
160,7.1
160,4.9
160,1.4
160,4.3
160,1.2
160,1.9
160,2.3
160,1.7
160,15
160,11.9
160,6.5
160,0.9
160,0.8
160,3.1
160,3.7
160,4.8
160,7.7
160,7.8
160,7.7
160,1.3
160,0.8
160,1.2
160,1.8
160,3.6
160,4.6
160,3.1
160,8.5
160,10.1
160,5.9
160,3
160,2.5
160,1.6
160,7.8
160,3.1
160,4.7
160,0.9
160,2.3
160,0.3
160,0.8
160,2
160,2.4
160,0.9
160,0.3
160,4.1
160,5.6
160,6.2
160,0.8
160,7
160,3.7
160,1.3
160,2
160,1.6
160,0.2
160,0.6
160,10.1
160,5
160,9.7
170,2.7
170,2.1
170,5.3
170,4.4
170,5.4
170,4.2
170,1.8
170,4.2
170,1.2
170,1.1
170,1.5
170,1.2
170,2.2
170,0.7
170,2.9
170,2.1
170,4.4
170,2.2
170,3.5
170,1
170,6
170,0.2
170,5.1
170,0.8
170,1.2
170,1.1
170,2.6
170,1.1
170,5.3
170,3.1
170,5
170,2
170,0.9
170,3.6
170,2.4
170,4.1
170,4.8
170,5.2
170,4.5
170,1.6
170,1.1
170,2
170,3.1
170,4.3
170,5
170,7
170,2
170,1.6
170,0.9
170,3.4
170,6.2
170,7.2
170,1.4
170,4.7
170,1.5
170,0.6
170,4.5
170,4.8
170,1.2
170,0.8
170,6.1
170,0.7
170,2.2
170,8.8
170,3.9
180,1.1
180,0.9
180,1.7
180,7.7
180,9.2
180,0.8
180,3.5
180,3.4
180,3.7
180,1.6
180,1.9
180,1.8
180,2.4
